trade_date,monetary_policy,liquidity,growth,inflation,bond_supply,risk_appetite,rule_pressure,supporting_document_count,structured_observation_count,independent_event_count,monetary_policy_independent_event_count,liquidity_independent_event_count,growth_independent_event_count,inflation_independent_event_count,bond_supply_independent_event_count,risk_appetite_independent_event_count,monetary_policy_evidence_status,liquidity_evidence_status,growth_evidence_status,inflation_evidence_status,bond_supply_evidence_status,risk_appetite_evidence_status
2022-07-08,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,318,2,301,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,319,2,302,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,319,2,302,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,319,2,302,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,319,2,302,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,319,2,302,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,320,2,303,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,320,2,303,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,320,2,303,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,320,2,303,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,320,2,303,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,321,2,304,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,321,2,304,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,321,2,304,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,321,2,304,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-07-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,321,2,304,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-01,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,322,2,305,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-02,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,322,2,305,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-03,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,322,2,305,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-04,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,322,2,305,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-05,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,322,2,305,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,323,2,306,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,323,2,306,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-10,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,325,2,308,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-11,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,325,2,308,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-12,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,325,2,308,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-15,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,326,2,309,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-16,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,3,8,326,2,309,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,326,2,309,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,326,2,309,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,326,2,309,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,327,2,310,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,327,2,310,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,327,2,310,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,327,2,310,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,327,2,310,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,328,2,311,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-30,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,328,2,311,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-08-31,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,328,2,311,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-01,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,328,2,311,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-02,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,328,2,311,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-05,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,329,2,312,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-06,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,329,2,312,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-07,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,329,2,312,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-08,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,329,2,312,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-09,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,329,2,312,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,329,2,312,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,329,2,312,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,329,2,312,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,329,2,312,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,3,8,330,2,313,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,330,2,313,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,330,2,313,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,330,2,313,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,330,2,313,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,331,2,314,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,331,2,314,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,331,2,314,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,331,2,314,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-09-30,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,331,2,314,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-08,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,332,2,315,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-09,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,332,2,315,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-10,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,333,2,316,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-11,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,333,2,316,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-12,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,333,2,316,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-13,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,333,2,316,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-14,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,333,2,316,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,336,2,319,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,336,2,319,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,336,2,319,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,336,2,319,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,336,2,319,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,337,2,320,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,337,2,320,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,337,2,320,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,337,2,320,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,337,2,320,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-10-31,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,338,2,321,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-01,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,338,2,321,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-02,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,338,2,321,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-03,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,338,2,321,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-04,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,338,2,321,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-07,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,339,2,322,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-08,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,339,2,322,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-09,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,339,2,322,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-10,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,339,2,322,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-11,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,339,2,322,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-14,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,340,2,323,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-15,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,340,2,323,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-16,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,3,8,342,2,325,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,3,8,342,2,325,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,3,8,342,2,325,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,3,8,342,2,325,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,3,8,342,2,325,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,342,2,325,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,342,2,325,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,342,2,325,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,343,2,326,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,343,2,326,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-11-30,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,343,2,326,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-01,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,343,2,326,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-02,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,343,2,326,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-05,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,344,2,327,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-06,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,344,2,327,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-07,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,344,2,327,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-08,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,344,2,327,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-09,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,344,2,327,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,344,2,327,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,344,2,327,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,344,2,327,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,344,2,327,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,344,2,327,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,345,2,328,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,345,2,328,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,345,2,328,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,345,2,328,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,345,2,328,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,346,2,329,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,346,2,329,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,346,2,329,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,346,2,329,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2022-12-30,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,346,2,329,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2023-01-03,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,347,2,330,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
